address;netmask;comment;EA-Level1;EA-Level2;EA-Level3;EA-Site,,,,,,,,,,,,,,
155.125.78.128;255.255.255.240;AP Mgmt;P&G;NA;Kane Tunkhannock - 2104a;2104a,,,,,,,,,,,,,,
155.125.78.144;255.255.255.240;RTCIS Wireless VLAN;P&G;NA;Kane Tunkhannock - 2104a;2104a,,,,,,,,,,,,,,
155.125.78.160;255.255.255.224;wella - 945701;P&G;AP;SEOUL - SEOUL GENERAL OFFICE - 0205;205,,,,,,,,,,,,,,
155.125.78.192;255.255.255.224;description Direct,,,Y,,,,,,,ADSB Security Camera Segment adsbgw.na-confg 155.125.78.193;P&G;NA;CINCINNATI - ADSB WAREHOUSE - 4677;4677,,,,
155.125.78.224;255.255.255.240;description LAN,,,Y,100000,100000,,Vlan101 Wireless Mgt VLAN,,,Chicago CBC LAN, ccbcgw.na-confg 155.125.78.225;P&G;NA;ROSEMONT - CHICAGO CUSTOMER BUSINESS CTR - 0117;117,,,
155.125.78.240;255.255.255.240;VLAN 70 - MCS/Controls Firewall Transport;P&G;AP;TIANJIN - TIANJIN PLANT - 2798;2798,,,,,,,,,,,,,,
155.125.79.0;255.255.255.224;Vlan_204 - ALICS_Management;P&G;NA;PINEVILLE - ALEXANDRIA PLANT - 4573;4573,,,,,,,,,,,,,,
155.125.79.32;255.255.255.240;WLAN-AP_Management / 101;P&G;AP;Fukuoka - Fukuoka Office - 5006;5006,,,,,,,,,,,,,,
155.125.79.48;255.255.255.240;WLAN-WLC_Management / 102;P&G;AP;Fukuoka - Fukuoka Office - 5006;5006,,,,,,,,,,,,,,
155.125.79.64;255.255.255.192;VLAN 160 Expansion;P&G;AP;Chacoengsao - Bangkok Plant - 2853;2853,,,,,,,,,,,,,,
155.125.79.128;255.255.255.192;description LAN,,,Y,10000,10000,,Catalyst,,,Excelsior native excgw.na-confg 155.125.79.129;P&G;NA;CINCINNATI - CLAY STREET PROJECT OFFICE - 7011;7011,,,,
155.125.79.192;255.255.255.240;VLAN101;P&G;AP;SHINAGAWA-KU - TOKYO (KANTO) CBD - 5133;5133,,,,,,,,,,,,,,
155.125.79.208;255.255.255.240;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
155.125.79.224;255.255.255.224;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.80.0;255.255.254.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.82.0;255.255.254.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.84.0;255.255.255.224;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.84.32;255.255.255.224;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.84.64;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
155.125.84.128;255.255.255.128;VLAN 302 - Server Control;P&G;AP;Baddi Katha - New Baddi Pack Center - 8978;8978,,,,,,,,,,,,,,
155.125.85.0;255.255.255.192;description LAN,,,Y,10000,10000,,Catalyst,,,Excelsior Sales Office Vlan20 excgw.na-confg 155.125.85.1;P&G;NA;CINCINNATI - CLAY STREET PROJECT OFFICE - 7011;7011,,,,
155.125.85.64;255.255.255.192;VLAN 10;P&G;AP;Chennai - Global Logistics Sun Logistics Park NO. 82 - 4016;4016,,,,,,,,,,,,,,
155.125.85.128;255.255.255.128;;P&G;AP;Cabuyao - Cabuyao Plant - 3228;3228,,,,,,,,,,,,,,
155.125.86.0;255.255.255.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.87.0;255.255.255.224;USER_VLAN  10;P&G;AP;Wuhan DC - BT1055;,,,,,,,,,,,,,,
155.125.87.32;255.255.255.224;WLAN_AgileConnect_Vlan  160;P&G;AP;Wuhan DC - BT1055;,,,,,,,,,,,,,,
155.125.87.64;255.255.255.192;Switch_Management_VLAN (VLAN999);P&G;AP;THUAN AN - BINH DUONG PLANT - 0395;395,,,,,,,,,,,,,,
155.125.87.128;255.255.255.128;VLAN 53;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;4627,,,,,,,,,,,,,,
155.125.88.0;255.255.255.224;VLAN 160;P&G;AP;XIAN - XIAN RDC - 8392;8392,,,,,,,,,,,,,,
155.125.88.32;255.255.255.224;Controls (MCS) VLANs;P&G;AP;PETALING JAYA - KUALA LUMPUR GENERAL OFFICE - 4728;4728,,,,,,,,,,,,,,
155.125.88.64;255.255.255.224;VLAN 300 (MCS Access VLAN);P&G;AP;Beijing - Beijing Plant (Panda Det) -2792;2792,,,,,,,,,,,,,,
155.125.88.96;255.255.255.240;VLAN 71 - MCS/Controls Firewall Management;P&G;AP;TIANJIN - TIANJIN PLANT - 2798;2798,,,,,,,,,,,,,,
155.125.88.112;255.255.255.240;VLAN 71;P&G;EMEA;GEBZE - GEBZE PLANT - 4610;4610,,,,,,,,,,,,,,
155.125.88.128;255.255.255.128;Vlan_203 - ALICS_ESX;P&G;NA;PINEVILLE - ALEXANDRIA PLANT - 4573;4573,,,,,,,,,,,,,,
155.125.89.0;255.255.255.0;VLAN 800 - Voice;P&G;NA;BELCAMP - RIVERSIDE DISTRIBUTION CENTER - 4608 (Coty-Owned);4608,,,,,,,,,,,,,,
155.125.90.0;255.255.254.0;VLAN10;P&G;AP;PETALING JAYA - KUALA LUMPUR GENERAL OFFICE - 4728;4728,,,,,,,,,,,,,,
155.125.92.0;255.255.255.0;;P&G;NA;CLARK - NEW YORK CBC - 0130;130,,,,,,,,,,,,,,
155.125.93.0;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.93.128;255.255.255.128;Vlan_202 - ALICS_D2D_Backup_VLAN;P&G;NA;PINEVILLE - ALEXANDRIA PLANT - 4573;4573,,,,,,,,,,,,,,
155.125.94.0;255.255.255.192;VLAN 53;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;4627,,,,,,,,,,,,,,
155.125.94.64;255.255.255.192;VLAN101;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.94.128;255.255.255.192;VLAN 53;P&G;NA;MASON - MASON BUSINESS CENTER - 4625;4625,,,,,,,,,,,,,,
155.125.94.192;255.255.255.192;VLAN 800--T00438162;P&G;NA;BELCAMP - RIVERSIDE DISTRIBUTION CENTER - 4608 (Coty-Owned);4608,,,,,,,,,,,,,,
155.125.95.0;255.255.255.128;VLAN 58;P&G;NA;ST BERNARD - CINCINNATI CHEMICALS PLANT - 4358;4358,,,,,,,,,,,,,,
155.125.95.128;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.96.0;255.255.255.0;Kane Warehouse LAN;P&G;NA;Kane Tunkhannock - 2104a;2104a,,,,,,,,,,,,,,
155.125.97.0;255.255.255.0;VLAN31;P&G;NA;HUNT VALLEY - HUNT VALLEY PLANT - 2229 (Coty-Owned);2229,,,,,,,,,,,,,,
155.125.98.0;255.255.255.0;;P&G;NA;SCRANTON - SCRANTON - 2234;2234,,,,,,,,,,,,,,
155.125.99.0;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.99.128;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.100.0;255.255.255.128;AP Mgmt;P&G;NA;GREEN BAY - GREEN BAY PLANT - 4427;4427,,,,,,,,,,,,,,
155.125.100.128;255.255.255.128;description LAN,,,Y,100000,100000,,VLAN120 Casual Wireless,,,Chicago CBC LAN, ccbcgw.na-confg 155.125.100.129;P&G;NA;ROSEMONT - CHICAGO CUSTOMER BUSINESS CTR - 0117;117,,,
155.125.101.0;255.255.255.0;25085351 - Vlan 160 AgileC0nnect WPA Casual User WVLAN;P&G;NA;AUBURN - AUBURN PLANT - 4576;4576,,,,,,,,,,,,,,
155.125.102.0;255.255.255.0;description LAN,,,Y,,,,,,,CONTROLS LAN_31 abnme2gw.na-confg 155.125.102.1;P&G;NA;AUBURN - AUBURN PLANT - 4576;4576,,,,
155.125.103.0;255.255.255.128;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
155.125.103.128;255.255.255.240;;P&G;NA;SCRANTON - SCRANTON - 2234;2234,,,,,,,,,,,,,,
155.125.103.144;255.255.255.240;;P&G;NA;SCRANTON - SCRANTON - 2234;2234,,,,,,,,,,,,,,
155.125.103.160;255.255.255.224;;P&G;NA;SCRANTON - SCRANTON - 2234;2234,,,,,,,,,,,,,,
155.125.103.192;255.255.255.224;VLAN101 - WLAN Management;P&G;AP;Beijing - Beijing CBD - 6093;6093,,,,,,,,,,,,,,
155.125.103.224;255.255.255.224;VLAN59 Security_Cameras;P&G;AP;Beijing - Beijing CBD - 6093;6093,,,,,,,,,,,,,,
155.125.104.0;255.255.252.0;description LAN,,,Y,,,,Cat5k 155.125.105.210,,,Local LAN Segment abnme2gw.na-confg 155.125.104.1;P&G;NA;AUBURN - AUBURN PLANT - 4576;4576,,,,
155.125.108.0;255.255.255.240;VLAN102;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.108.16;255.255.255.248;AP Mgmt;P&G;NA;SAN RAMON - SAN FRANCISCO CUSTOMER BUS CTR - 0108;108,,,,,,,,,,,,,,
155.125.108.24;255.255.255.248;;P&G;NA;CLARK - NEW YORK CBC - 0130;130,,,,,,,,,,,,,,
155.125.108.32;255.255.255.240;VLAN 999;P&G;AP;Bangalore - Bangalore Beauty Care Lab - 9637;9637,,,,,,,,,,,,,,
155.125.108.48;255.255.255.252;WAN Interconnect;P&G;AP;SEOUL - SEOUL GENERAL OFFICE - 0205;205,,,,,,,,,,,,,,
155.125.108.52;255.255.255.252;VLAN992;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.108.56;255.255.255.252;VLAN994;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.108.60;255.255.255.252;WAN Interconnect;P&G;EMEA;STEINBERG - LONDA ROTHENKIRCHEN - 7038 (Coty-Owned);7038,,,,,,,,,,,,,,
155.125.108.64;255.255.255.224;description LAN,,,Y,10000,10000,,,,,wireless wlan users sanrgw.na-confg 155.125.108.65;P&G;NA;SAN RAMON - SAN FRANCISCO CUSTOMER BUS CTR - 0108;108,,,,
155.125.108.96;255.255.255.224;;P&G;NA;SCRANTON - SCRANTON - 2234;2234,,,,,,,,,,,,,,
155.125.108.128;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.109.0;255.255.255.0;description LAN,,,Y,,,,,,,CONTROLS LAN_30 abnme2gw.na-confg 155.125.109.1;P&G;NA;AUBURN - AUBURN PLANT - 4576;4576,,,,
155.125.110.0;255.255.255.0;;P&G;DNS;DNS;,,,,,,,,,,,,,,
155.125.111.0;255.255.255.0;;P&G;NA;ST BERNARD - CINCINNATI CHEMICALS PLANT - 4358;4358,,,,,,,,,,,,,,
155.125.112.0;255.255.254.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.114.0;255.255.255.0;;P&G;NA;CINCINNATI - BECKETT RIDGE TECHNICAL CENTER - 3753;3753,,,,,,,,,,,,,,
155.125.115.0;255.255.255.0;VLAN 208 Intranet;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.116.0;255.255.255.0;VLAN 212 Notes;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.117.0;255.255.255.0;;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;4627,,,,,,,,,,,,,,
155.125.118.0;255.255.255.128;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.118.128;255.255.255.128;;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;4627,,,,,,,,,,,,,,
155.125.119.0;255.255.255.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.120.0;255.255.255.248;;P&G;NA;CLARK - NEW YORK CBC - 0130;130,,,,,,,,,,,,,,
155.125.120.8;255.255.255.252;;P&G;AP;KUANTAN - KUANTAN PLANT - 0388;388,,,,,,,,,,,,,,
155.125.120.12;255.255.255.252;Router Interconnect;P&G;AP;Bangalore - Bangalore Beauty Care Lab - 9637;9637,,,,,,,,,,,,,,
155.125.120.16;255.255.255.240;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.120.32;255.255.255.224;VLAN120;P&G;AP;SHINAGAWA-KU - TOKYO (KANTO) CBD - 5133;5133,,,,,,,,,,,,,,
155.125.120.64;255.255.255.192;;P&G;NA;CLARK - NEW YORK CBC - 0130;130,,,,,,,,,,,,,,
155.125.120.128;255.255.255.192;description LAN,,,Y,10000,10000,,,,,WLAN-LEAP_Casual_User excgw.na-confg 155.125.120.129;P&G;NA;CINCINNATI - CLAY STREET PROJECT OFFICE - 7011;7011,,,,
155.125.120.192;255.255.255.192;description LAN,,,Y,10000,10000,,,,,WLAN-WPA_Casual_User excgw.na-confg 155.125.120.193;P&G;NA;CINCINNATI - CLAY STREET PROJECT OFFICE - 7011;7011,,,,
155.125.121.0;255.255.255.248;VLAN 70 – Firewall Transport;P&G;NA;BROWN SUMMIT - GREENSBORO BROWN SUMMIT PLANT - 4581;4581,,,,,,,,,,,,,,
155.125.121.8;255.255.255.248;;P&G;ReclaimRepository;ReclaimRepository;BT882,,,,,,,,,,,,,,
155.125.121.16;255.255.255.252;;P&G;ReclaimRepository;ReclaimRepository;na,,,,,,,,,,,,,,
155.125.121.20;255.255.255.252;;P&G;NA;LEIPSIC - LEIPSIC PLANT - 4175;4175,,,,,,,,,,,,,,
155.125.121.24;255.255.255.252;Router Interconnect;P&G;AP;SEOUL - SEOUL GENERAL OFFICE - 0205;205,,,,,,,,,,,,,,
155.125.121.28;255.255.255.252;;P&G;NA;CINCINNATI - WHBC - WINTON HILL BUSINESS CENTER - 4601;4601,,,,,,,,,,,,,,
155.125.121.32;255.255.255.252;VLAN 200;P&G;NA;CINCINNATI - BECKETT RIDGE TECHNICAL CENTER - 3753;3753,,,,,,,,,,,,,,
155.125.121.36;255.255.255.252;;P&G;NA;BRANTFORD - BRANTFORD OAK PARK WAREHOUSE - 7053;7053,,,,,,,,,,,,,,
155.125.121.40;255.255.255.252;MPLS WAN Router;P&G;NA;DOVER - DOVER WIPES PLANT - 4604;4604,,,,,,,,,,,,,,
155.125.121.44;255.255.255.252;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.121.48;255.255.255.252;;P&G;ReclaimRepository;ReclaimRepository;na,,,,,,,,,,,,,,
155.125.121.52;255.255.255.252;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.121.56;255.255.255.252;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.121.60;255.255.255.252;wo782093;P&G;AP;Baddi Katha - New Baddi Pack Center - 8978;8978,,,,,,,,,,,,,,
155.125.121.64;255.255.255.252;wo782093;P&G;AP;Baddi Katha - New Baddi Pack Center - 8978;8978,,,,,,,,,,,,,,
155.125.121.68;255.255.255.252;;P&G;ReclaimRepository;ReclaimRepository;na,,,,,,,,,,,,,,
155.125.121.72;255.255.255.252;CE1 to SC1 Link;P&G;AP;Hiroshima - Hiroshima SO -Wella - 7417;7417,,,,,,,,,,,,,,
155.125.121.76;255.255.255.252;Router Interconnect;P&G;AP;SHIGA - SHIGA WH - 2118A;2118A,,,,,,,,,,,,,,
155.125.121.80;255.255.255.240;VLAN 71 – MCS Firewall Management;P&G;AP;KUANTAN - KUANTAN PLANT - 0388;388,,,,,,,,,,,,,,
155.125.121.96;255.255.255.252;;P&G;NA;LIMA - LIMA (OHIO) PLANT - 4593;4593,,,,,,,,,,,,,,
155.125.121.100;255.255.255.252;P2P Core Switch  to Voice Router Connectivity;P&G;AP;PETALING JAYA - KUALA LUMPUR GENERAL OFFICE - 4728;4728,,,,,,,,,,,,,,
155.125.121.104;255.255.255.252;;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;,,,,,,,,,,,,,,
155.125.121.108;255.255.255.252;L3 interconnect - WO 782094;P&G;AP;KUNDAIM - GOA KUNDAIM PLANT - 2862;2862,,,,,,,,,,,,,,
155.125.121.112;255.255.255.248;;P&G;DNS;DNS;,,,,,,,,,,,,,,
155.125.121.120;255.255.255.252;P2P CE to PE Router Connectivity (Primary);P&G;AP;PETALING JAYA - KUALA LUMPUR GENERAL OFFICE - 4728;4728,,,,,,,,,,,,,,
155.125.121.124;255.255.255.252;RTR1-RTR2;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.121.128;255.255.255.252;RTR1-RTR2;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.121.132;255.255.255.252;GBSSC1GW <> GSRSC1GW;P&G;NA;GREEN BAY - GREEN BAY PLANT - 4427;4427,,,,,,,,,,,,,,
155.125.121.136;255.255.255.252;L3 interconnect - WO 782094;P&G;AP;KUNDAIM - GOA KUNDAIM PLANT - 2862;2862,,,,,,,,,,,,,,
155.125.121.140;255.255.255.252;;P&G;NA;BROCKVILLE - BROCKVILLE PLANT - 2041;2041,,,,,,,,,,,,,,
155.125.121.144;255.255.255.252;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.121.148;255.255.255.252;RTR1-RTR2;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.121.152;255.255.255.252;RTR1-RTR2;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.121.156;255.255.255.252;;P&G;NA;BELLEVILLE - BELLEVILLE PLANT - 2038;2038,,,,,,,,,,,,,,
155.125.121.160;255.255.255.252;;P&G;NA;BRANTFORD - CANADIAN DISTRIBUTION CENTRE - 2076;2076,,,,,,,,,,,,,,
155.125.121.164;255.255.255.252;BRKGW <--> BRK2GW;P&G;NA;BROCKVILLE - BROCKVILLE PLANT - 2041;2041,,,,,,,,,,,,,,
155.125.121.168;255.255.255.252;BRKGW <--> BRKSC1GW;P&G;NA;BROCKVILLE - BROCKVILLE PLANT - 2041;2041,,,,,,,,,,,,,,
155.125.121.172;255.255.255.252;;P&G;NA;BROCKVILLE - BROCKVILLE PLANT - 2041;2041,,,,,,,,,,,,,,
155.125.121.176;255.255.255.252;CAPEGW <> CAPE2GW;P&G;NA;JACKSON - CAPE GIRARDEAU PLANT - 4426;4426,,,,,,,,,,,,,,
155.125.121.180;255.255.255.252;Uplink LAN Router <> WAN Router;P&G;NA;JACKSON - CAPE GIRARDEAU PLANT - 4426;4426,,,,,,,,,,,,,,
155.125.121.184;255.255.255.252;Uplink to cape2gw;P&G;NA;JACKSON - CAPE GIRARDEAU PLANT - 4426;4426,,,,,,,,,,,,,,
155.125.121.188;255.255.255.252;;P&G;NA;KANSAS CITY - KANSAS CITY PLANT - F&HC - 4589;4589,,,,,,,,,,,,,,
155.125.121.192;255.255.255.252;;P&G;NA;KANSAS CITY - KANSAS CITY PLANT - F&HC - 4589;4589,,,,,,,,,,,,,,
155.125.121.196;255.255.255.252;CE to MPLS PE router;P&G;NA;ALEXANDRIA - ALEXANDRIA PLANT - 4573C;,,,,,,,,,,,,,,
155.125.121.200;255.255.255.248;VLAN 999;P&G;AP;Jakarta - Puninar Jakarta Datacenter - 3647;3647,,,,,,,,,,,,,,
155.125.121.208;255.255.255.248;Router Interconnect;P&G;AP;KOBE - KOBE R&D - A569;A569,,,,,,,,,,,,,,
155.125.121.216;255.255.255.248;Router Interconnect;P&G;AP;WEST HAWTHORN - MELBOURNE CBD WEST HAWTHORN - 9663;9663,,,,,,,,,,,,,,
155.125.121.224;255.255.255.224;VLAN999;P&G;ReclaimRepository;ReclaimRepository;7941,,,,,,,,,,,,,,
155.125.122.0;255.255.255.0;description LAN,,,Y,1000000,1000000,,Catalyst,,,ID VLAN 40 Controls Network itcgw.na-confg 155.125.122.1;;;;,,,,
;;na.pg.com;;;;,,,,,,,,,,,,,,
155.125.123.0;255.255.255.0;;P&G;NA;CINCINNATI - BECKETT RIDGE TECHNICAL CENTER - 3753;3753,,,,,,,,,,,,,,
155.125.124.0;255.255.255.0;VLAN 1 Network Management;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.125.0;255.255.255.248;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.125.8;255.255.255.248;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.125.16;255.255.255.248;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.125.24;255.255.255.248;;P&G;NA;CINCINNATI - SWTC - SHARON WOODS TECH CTR - 4627;4627,,,,,,,,,,,,,,
155.125.125.32;255.255.255.248;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.125.40;255.255.255.248;;P&G;NA;CINCINNATI - CINCINNATI GENERAL OFFICES - 4587;4587,,,,,,,,,,,,,,
155.125.125.48;255.255.255.248;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.125.56;255.255.255.248;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.125.64;255.255.255.192;;P&G;ReclaimRepository;ReclaimRepository;,,,,,,,,,,,,,,
155.125.125.128;255.255.255.128;VLAN 860;P&G;AP;SHANGHAI - SHANGHAI PLANT - 7811;7811,,,,,,,,,,,,,,
155.125.126.0;255.255.255.0;VLAN 207 WORLDWIDE INFO DB;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.127.0;255.255.255.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.128.0;255.255.255.0;;P&G;NA;CINCINNATI - BLUEASH DATA CENTER - 3625;3625,,,,,,,,,,,,,,
155.125.129.0;255.255.255.0;description LAN,,,Y,100000,100000,,Catalyst,,,ADSB Core Office LAN ID-B003-ADSB-DC-1-1 adsbgw.na-confg 155.125.129.1;P&G;NA;CINCINNATI - ADSB WAREHOUSE - 4677;4677,,,,
155.125.130.0;255.255.254.0;VLAN 23;P&G;NA;CINCINNATI - BECKETT RIDGE TECHNICAL CENTER - 3753;3753,,,,,,,,,,,,,,
155.125.132.0;255.255.255.128;VLAN 59;P&G;NA;CINCINNATI - BECKETT RIDGE TECHNICAL CENTER - 3753;3753,,,,,,,,,,,,,,
155.125.132.128;255.255.255.128;VLAN 140 -RTCIS;P&G;AP;Gunma - Takasaki Plant - 2881;2881,,,,,,,,,,,,,,
155.125.133.0;255.255.255.0;;P&G;NA;CINCINNATI - WHBC - WINTON HILL BUSINESS CENTER - 4601;4601,,,,,,,,,,,,,,
155.125.134.0;255.255.255.224;;P&G;NA;CINCINNATI - WHBC - WINTON HILL BUSINESS CENTER - 4601;4601,,,,,,,,,,,,,,
155.125.134.32;255.255.255.252;NEW VLAN 800 Connect to Voice Gateway;P&G;AP;Baddi Katha - New Baddi Pack Center - 8978;8978,,,,,,,,,,,,,,
155.125.134.36;255.255.255.252;Core Switch 1 to MPLS Router TOKSC1GW to TOKGW;P&G;AP;SHINAGAWA-KU - TOKYO (KANTO) CBD - 5133;5133,,,,,,,,,,,,,,
155.125.134.40;255.255.255.252;Core Switch 1 to Router IJKCE1GWE;P&G;AP;Jakarta - Puninar Jakarta Datacenter - 3647;3647,,,,,,,,,,,,,,
155.125.134.44;255.255.255.252;;P&G;AP;KAWAKAKI-KU - KAWASAKI WAREHOUSE - 9058;9058,,,,,,,,,,,,,,
155.125.134.48;255.255.255.248;Router Interconnect;P&G;AP;singapore - Wella Singapore Studio - Park Mall - 7653;7653,,,,,,,,,,,,,,
155.125.134.56;255.255.255.248;Router Interconnect;P&G;AP;Ho Chi Minh City - Ho Chi Minh City Office - 5171;5171,,,,,,,,,,,,,,
155.125.134.64;255.255.255.248;SNGWebex;P&G;AP;SINGAPORE - NTP SINGAPORE DATACENTRE - 5007;5007,,,,,,,,,,,,,,
155.125.134.72;255.255.255.252;;P&G;NA;MEHOOPANY - MEHOOPANY PLANT - 2104;2104,,,,,,,,,,,,,,
155.125.134.76;255.255.255.252;Link to Singapore;P&G;AP;EBP - Cyberway China - BT919;BT919,,,,,,,,,,,,,,
155.125.134.80;255.255.255.248;VLAN 999;P&G;AP;NAGOYA - WELLA NAGOYA SALES - 7418;7418,,,,,,,,,,,,,,
155.125.134.88;255.255.255.248;Interconnect between Juniper Firewall and Bluecoat.;P&G;AP;TIANJIN - XIQING PLANT - 1744;1744,,,,,,,,,,,,,,
155.125.134.96;255.255.255.252;;P&G;NA;Kane Tunkhannock - 2104a;,,,,,,,,,,,,,,
155.125.134.100;255.255.255.252;Link to Singapore;P&G;AP;EBP - Cyberway China - BT919;BT919,,,,,,,,,,,,,,
155.125.134.104;255.255.255.252;;P&G;NA;IOWA CITY - IOWA CITY - PLANT - 4585;4585,,,,,,,,,,,,,,
155.125.134.108;255.255.255.252;;P&G;NA;BRANTFORD - BRANTFORD OAK PARK WAREHOUSE - 7053;7053,,,,,,,,,,,,,,
155.125.134.112;255.255.255.252;324781;P&G;NA;BELCAMP - RIVERSIDE DISTRIBUTION CENTER - 4608 (Coty-Owned);4608,,,,,,,,,,,,,,
155.125.134.116;255.255.255.252;P2P GRMISC1GW <> GRMICE1GW;P&G;NA;GRAND RAPIDS - GRAND RAPIDS CUSTOMER BUS CTR - 0125;125,,,,,,,,,,,,,,
155.125.134.120;255.255.255.248;VLAN 10;P&G;AP;TOUGANE - KANTOU KAGAKU KOGYOU - 5793;5793,,,,,,,,,,,,,,
155.125.134.128;255.255.255.128;VLAN 140 - Wireless RTCIS;P&G;AP;Guangzhou - Guangdong Province - B035;B035,,,,,,,,,,,,,,
155.125.135.0;255.255.255.0;VLAN 80;P&G;AP;Singapore - Singapore Innovation Center - A532;A532,,,,,,,,,,,,,,
155.125.136.0;255.255.255.0;VLALN 23 - User VLAN 2;P&G;NA;DOVER - DOVER WIPES PLANT - 4604;4604,,,,,,,,,,,,,,
155.125.137.0;255.255.255.0;;P&G;NA;DOVER - DOVER WIPES PLANT - 4604;4604,,,,,,,,,,,,,,
155.125.138.0;255.255.255.0;VLAN 22- User VLAN 1;P&G;NA;DOVER - DOVER WIPES PLANT - 4604;4604,,,,,,,,,,,,,,
155.125.139.0;255.255.255.0;NA - ABNME2GW - Auburn ME;P&G;NA;AUBURN - AUBURN PLANT - 4576;4576,,,,,,,,,,,,,,
155.125.140.0;255.255.255.0;T00148151 - VLAN 800;P&G;NA;ST BERNARD - CINCINNATI CHEMICALS PLANT - 4358;4358,,,,,,,,,,,,,,
